_split,query_id,rows,unique_dates,minimum_date,maximum_date,applications,multi_date
train,Q_53727977ebb8f2da7c42,2,1,2013-09-11,2013-09-11,1,False
train,Q_5376407e3f2561d0b056,2,1,2013-07-24,2013-07-24,1,False
train,Q_537a27b431d43bc90c06,2,1,2013-07-31,2013-07-31,1,False
train,Q_5381adde44a05f2216b2,2,1,2014-02-12,2014-02-12,1,False
train,Q_53862f55e4c78967777f,2,1,2012-07-25,2012-07-25,1,False
train,Q_5387d9ebe9a5ac293a8d,2,1,2016-05-25,2016-05-25,1,False
train,Q_538ac608517851c151b7,2,1,2015-06-03,2015-06-03,1,False
train,Q_53ba768bae733e239484,2,1,2015-07-29,2015-07-29,1,False
train,Q_53bbc8719f47a88b362f,2,1,2013-06-26,2013-06-26,1,False
train,Q_53bfb3503ee90ed1bda4,2,1,2014-10-15,2014-10-15,1,False
train,Q_53d7e1ec7e294142a1ee,2,1,2015-09-09,2015-09-09,1,False
train,Q_53dfc7a850e62e8736f9,2,1,2016-06-22,2016-06-22,1,False
train,Q_53e3d01d10aa82d4b142,2,1,2012-10-10,2012-10-10,1,False
train,Q_54113e93e95809fbde7f,2,1,2015-06-03,2015-06-03,1,False
train,Q_542e03977b4a8d20635c,2,1,2015-05-06,2015-05-06,1,False
train,Q_54532924f116f560605a,2,1,2012-11-28,2012-11-28,1,False
train,Q_545eef8f804af7238908,2,1,2013-05-29,2013-05-29,1,False
train,Q_5467a91d7c869e3e8bfb,2,1,2013-05-15,2013-05-15,1,False
train,Q_54724c5da27303854716,2,1,2014-06-25,2014-06-25,1,False
train,Q_54772b5a35470f3feffb,2,1,2016-06-01,2016-06-01,1,False
train,Q_547a537121e0ac2061c7,2,1,2013-11-13,2013-11-13,1,False
train,Q_548402acc537d0075421,2,1,2015-11-04,2015-11-04,1,False
train,Q_54852d59f18a61bf852e,2,1,2013-05-29,2013-05-29,1,False
train,Q_548f7c765c7276eec71f,3,1,2012-11-28,2012-11-28,2,False
train,Q_5496f8dcfb27ccf79d44,2,1,2014-01-22,2014-01-22,1,False
train,Q_549fae2906e6eec3cdef,4,1,2014-10-15,2014-10-15,2,False
train,Q_54a1cbe6a3c0bf72de4f,2,1,2012-10-03,2012-10-03,1,False
train,Q_54a67b778675415fd831,2,1,2015-07-01,2015-07-01,1,False
train,Q_54a75c60a833162bad5c,2,1,2014-12-31,2014-12-31,1,False
train,Q_54b7901d098bdf5d5063,2,1,2015-11-25,2015-11-25,1,False
train,Q_54bb1d35f059d3bb0418,2,1,2015-04-29,2015-04-29,1,False
train,Q_54c81befff857ead65f5,2,1,2015-06-24,2015-06-24,1,False
train,Q_54da8b37ff29a9f402c7,2,1,2014-12-10,2014-12-10,1,False
train,Q_54df269b414299df44ba,2,1,2015-06-10,2015-06-10,1,False
train,Q_54e31ba959a59f40e238,2,1,2014-10-01,2014-10-01,1,False
train,Q_54ff5e9ca0470f77994e,2,1,2014-04-23,2014-04-23,1,False
train,Q_5502c166fd1d0c6b14a3,2,1,2013-01-02,2013-01-02,1,False
train,Q_5503455cdf3eb46d1e82,2,1,2014-06-04,2014-06-04,1,False
train,Q_5508aff07ecf435fb6a7,2,1,2013-10-23,2013-10-23,1,False
train,Q_5512ad6754f8f06c7019,2,1,2016-06-29,2016-06-29,1,False
train,Q_551c8e551bd192e6a691,2,1,2015-04-15,2015-04-15,1,False
train,Q_55386232dbcbb5bb0dca,2,1,2013-07-17,2013-07-17,1,False
train,Q_5543d56eecaa6c564e39,2,1,2012-07-18,2012-07-18,1,False
train,Q_554cbd4871424611931e,2,1,2013-11-06,2013-11-06,1,False
train,Q_55546baaefc9c87c0bad,2,1,2016-03-02,2016-03-02,1,False
train,Q_5555b05511de2e4465ec,2,1,2015-06-24,2015-06-24,1,False
train,Q_55602846f57962f22a54,2,1,2015-12-09,2015-12-09,1,False
train,Q_5564e3b8b5dbe068aca2,2,1,2016-04-20,2016-04-20,1,False
train,Q_556da19ad48c325b2547,2,1,2012-08-29,2012-08-29,1,False
train,Q_556ec9233579f0c946a5,2,1,2015-12-09,2015-12-09,1,False
train,Q_558a271d2031ab91054c,2,1,2016-07-27,2016-07-27,1,False
train,Q_558c93a72a66a8491a51,2,1,2014-06-18,2014-06-18,1,False
train,Q_559076b82673a987f648,2,1,2013-03-20,2013-03-20,1,False
train,Q_5595bb8cbbef62543a18,2,1,2013-05-01,2013-05-01,1,False
train,Q_5598126a0652e3d0904c,2,1,2014-11-19,2014-11-19,1,False
train,Q_559bae97244562bbd2d3,2,1,2015-10-14,2015-10-14,1,False
train,Q_55a7923bb7e01f587dac,2,1,2015-01-21,2015-01-21,1,False
train,Q_55aa3cf4c896099a7995,2,1,2014-03-26,2014-03-26,1,False
train,Q_55b48eae7beab92626ed,2,1,2015-07-29,2015-07-29,1,False
train,Q_55c28b9a5a88506610f4,2,1,2015-03-04,2015-03-04,1,False
train,Q_55c4f1b8fe39150530eb,2,1,2013-09-11,2013-09-11,1,False
train,Q_55c75e8754e36aab5960,2,1,2014-02-05,2014-02-05,1,False
train,Q_55c78936d8767b551334,2,1,2014-07-23,2014-07-23,1,False
train,Q_55d267fb799281575d94,2,1,2014-12-17,2014-12-17,1,False
train,Q_55d32af1ae6c3c29d50d,2,1,2013-04-03,2013-04-03,1,False
train,Q_55d90a14611bc4707eb2,2,1,2014-04-16,2014-04-16,1,False
train,Q_55e30bdd9c31d789ec83,2,1,2013-12-18,2013-12-18,1,False
train,Q_55e6ea0e9c602b632a3b,2,1,2015-06-24,2015-06-24,1,False
train,Q_55e77fcf495db867116e,2,1,2016-02-03,2016-02-03,1,False
train,Q_55ebf74373e3b99912b5,2,1,2016-06-15,2016-06-15,1,False
train,Q_55f93b99209773699c7a,2,1,2015-02-25,2015-02-25,1,False
train,Q_55fcb767ad37f56ec44a,2,1,2015-11-25,2015-11-25,1,False
train,Q_56033ec42589d778ec48,2,1,2013-09-11,2013-09-11,1,False
train,Q_56134f0e2d66d195dee4,2,1,2016-01-13,2016-01-13,1,False
train,Q_56179eab6244c63233f9,2,1,2015-04-29,2015-04-29,1,False
train,Q_562e044c29c51a29dc37,2,1,2014-01-01,2014-01-01,1,False
train,Q_563821190489704a52ad,2,1,2014-06-04,2014-06-04,1,False
train,Q_5643cf47ea4ff90a4f32,2,1,2014-07-23,2014-07-23,1,False
train,Q_564661b7e5e32859ec3d,2,1,2014-05-07,2014-05-07,1,False
train,Q_564755c09dbf04ac5722,2,1,2014-12-31,2014-12-31,1,False
train,Q_5657ff91ed3f88739cf7,2,1,2015-10-07,2015-10-07,1,False
train,Q_5659ffa2dea2b56ab4ce,2,1,2013-12-11,2013-12-11,1,False
train,Q_565d0913a32174cdf5d8,2,1,2013-12-04,2013-12-04,1,False
train,Q_5666ad4ef28da6b28f29,2,1,2012-12-26,2012-12-26,1,False
train,Q_56754a1bdc7bc0ecab7b,2,1,2015-12-30,2015-12-30,1,False
train,Q_567b66a299620fbf55bc,2,1,2013-10-02,2013-10-02,1,False
train,Q_56829ad50c4b38e0f8f6,2,1,2015-12-09,2015-12-09,1,False
train,Q_5692575c8967dae5669e,2,1,2016-06-29,2016-06-29,1,False
train,Q_5698dc13c468d8132c30,2,1,2015-09-16,2015-09-16,1,False
train,Q_569db13d39840a6b6f9a,2,1,2012-10-31,2012-10-31,1,False
train,Q_56a4c559160e2db5e5f5,2,1,2014-10-15,2014-10-15,1,False
train,Q_56b19a12f2c33e2c1214,2,1,2012-10-03,2012-10-03,1,False
train,Q_56b581823a7f625b447a,2,1,2016-06-22,2016-06-22,1,False
train,Q_56b62f4e3b9faaeae530,2,1,2016-03-09,2016-03-09,1,False
train,Q_56b8ec43cbd3fbc784d5,2,1,2015-05-27,2015-05-27,1,False
train,Q_56b9a012e1f1215b9cf4,2,1,2016-03-02,2016-03-02,1,False
train,Q_56ccc1b177b0f114e611,2,1,2015-04-08,2015-04-08,1,False
train,Q_56cf4d77b4953deafaa5,2,1,2015-01-14,2015-01-14,1,False
train,Q_56d48f0152e734f9bab7,2,1,2013-09-18,2013-09-18,1,False
train,Q_56d52c47536331a1a3d6,2,1,2014-08-06,2014-08-06,1,False
train,Q_56e9463595bd5557dc86,2,1,2015-06-24,2015-06-24,1,False
train,Q_56eb3e7ceb35e50fa3c3,2,1,2012-09-19,2012-09-19,1,False
train,Q_5705211622c3d1950e96,2,1,2012-12-19,2012-12-19,1,False
train,Q_571ed57e1dc4a5ddc0e8,2,1,2014-10-29,2014-10-29,1,False
train,Q_5727a070e2dd2f3257a8,2,1,2015-09-16,2015-09-16,1,False
train,Q_572eb6da0c1f733efa15,2,1,2013-09-11,2013-09-11,1,False
train,Q_572fb4597ab82821c80a,2,1,2014-12-24,2014-12-24,1,False
train,Q_5731ae029cdf8761d90b,2,1,2015-04-15,2015-04-15,1,False
train,Q_57476715d58dab438957,2,1,2015-03-25,2015-03-25,1,False
train,Q_5756414ced110ae69f2d,2,1,2016-06-29,2016-06-29,1,False
train,Q_575ed527c2a2914ad7a5,2,1,2014-04-09,2014-04-09,1,False
train,Q_5764cbbebb6f76726749,2,1,2015-09-30,2015-09-30,1,False
train,Q_5780703bdf158687406a,2,1,2014-01-15,2014-01-15,1,False
train,Q_5780c7f20c2815a4e468,2,1,2015-03-25,2015-03-25,1,False
train,Q_578668f2ac1f906f8363,2,1,2016-01-20,2016-01-20,1,False
train,Q_578aa7503827a7a58e6d,2,1,2016-01-13,2016-01-13,1,False
train,Q_578c19d6fe0bf112baca,2,1,2015-03-04,2015-03-04,1,False
train,Q_57906ae278a0a7d3130b,4,2,2014-07-09,2014-09-03,2,True
train,Q_57946a39bbc1bcf537b7,2,1,2015-10-07,2015-10-07,1,False
train,Q_57a0e5e33c90c1c47196,2,1,2013-03-06,2013-03-06,1,False
train,Q_57a1f4e48e589eefb02d,2,1,2015-03-25,2015-03-25,1,False
train,Q_57a59938b6204ebcce9d,2,1,2015-04-08,2015-04-08,1,False
train,Q_57b2beb9ee89fba133df,2,1,2014-12-24,2014-12-24,1,False
train,Q_57b86906fb060ae1ea92,2,1,2015-10-28,2015-10-28,1,False
train,Q_57c785f0efbd2be9a6c0,2,1,2016-03-02,2016-03-02,1,False
train,Q_57d7dce6fafe4bb0f85b,2,1,2014-05-07,2014-05-07,1,False
train,Q_57d826fcaf5e85210b73,2,1,2015-06-24,2015-06-24,1,False
train,Q_57dff5010a73ef8314ce,2,1,2014-05-14,2014-05-14,1,False
train,Q_57e20282ff2af8d2f77a,2,1,2015-01-07,2015-01-07,1,False
train,Q_57e45d47963b2e7456b6,2,1,2015-03-25,2015-03-25,1,False
train,Q_57fd9e300e400dd43eab,2,1,2014-10-15,2014-10-15,1,False
train,Q_580770f03e6bf86ce2bb,2,1,2016-09-21,2016-09-21,1,False
train,Q_580af1c8bde1520aff6a,2,1,2013-05-01,2013-05-01,1,False
train,Q_580deaf6142ba7ec254f,2,1,2012-08-22,2012-08-22,1,False
train,Q_58252656ce3c9e3bbfb0,2,1,2015-10-14,2015-10-14,1,False
train,Q_5826ce95d9903b437601,2,1,2015-01-21,2015-01-21,1,False
train,Q_582bc6b0aa2a715f20a2,2,1,2016-08-17,2016-08-17,1,False
train,Q_5836fb80354d34ae8e18,2,1,2014-10-15,2014-10-15,1,False
train,Q_583f6f53458d93615dee,2,1,2016-01-13,2016-01-13,1,False
train,Q_585293b3766b1736398f,2,1,2014-11-12,2014-11-12,1,False
train,Q_58546a1b94d3bef89614,2,1,2015-01-07,2015-01-07,1,False
train,Q_5857cdf791596a4c2bfa,2,1,2014-10-15,2014-10-15,1,False
train,Q_585e531efd8bb9717d40,2,1,2015-10-21,2015-10-21,1,False
train,Q_585ec31eb6660b586bb5,2,1,2013-06-26,2013-06-26,1,False
train,Q_5868f62ce81038d9cf37,2,1,2014-05-07,2014-05-07,1,False
train,Q_587d6789e23456229dbc,2,1,2015-02-18,2015-02-18,1,False
train,Q_5882526824c40458fc17,2,1,2013-05-29,2013-05-29,1,False
train,Q_5886e69c1ea7c7976875,2,1,2016-03-16,2016-03-16,1,False
train,Q_5897aa942b0f1a8b293c,2,1,2013-11-20,2013-11-20,1,False
train,Q_5898940db2edef3dc652,2,1,2013-06-26,2013-06-26,1,False
train,Q_58a0007afbe8c10d199f,2,1,2014-10-01,2014-10-01,1,False
train,Q_58a8c9afa2c154654049,2,1,2013-06-12,2013-06-12,1,False
train,Q_58af2909629d7c11a5b2,2,1,2013-05-08,2013-05-08,1,False
train,Q_58b5dbab4a9d8bc5c6bb,2,1,2013-06-12,2013-06-12,1,False
train,Q_58bec4929d511c530245,2,1,2014-12-17,2014-12-17,1,False
train,Q_58cb7fa02c9832741209,2,1,2016-06-22,2016-06-22,1,False
train,Q_58d0a5b96922ba05899b,2,1,2012-11-14,2012-11-14,1,False
train,Q_58d5ad516544feeba156,2,1,2012-09-26,2012-09-26,1,False
train,Q_58e305d627681053e3ef,2,1,2013-07-03,2013-07-03,1,False
train,Q_58eb0279f97647fafa4e,2,1,2014-02-19,2014-02-19,1,False
train,Q_58ef83d1395ab999f48d,2,1,2016-06-29,2016-06-29,1,False
train,Q_58f78616342480f8e92b,2,1,2015-10-14,2015-10-14,1,False
train,Q_590687ae1ebfef2aad71,2,1,2015-09-02,2015-09-02,1,False
train,Q_5911c639f733ed06ce9f,2,1,2016-02-24,2016-02-24,1,False
train,Q_5913732d7d0323bca74a,2,1,2016-01-27,2016-01-27,1,False
train,Q_59142b6188ffb41f932f,2,1,2015-05-27,2015-05-27,1,False
train,Q_59207143011f1c88afb8,2,1,2012-12-05,2012-12-05,1,False
train,Q_59222d34d4a40c92a11c,2,1,2013-06-05,2013-06-05,1,False
train,Q_59290cc8b379d648b77c,2,1,2015-12-09,2015-12-09,1,False
train,Q_59394344e51cabd175d5,2,1,2016-05-18,2016-05-18,1,False
train,Q_5943562b80f1d9e0b268,2,1,2014-01-15,2014-01-15,1,False
train,Q_5950ab34279bb09ac41f,2,1,2014-02-05,2014-02-05,1,False
train,Q_5954e7c0be02ef4ae5bd,2,1,2012-11-14,2012-11-14,1,False
train,Q_595d1ba778f014f095c8,2,1,2012-08-01,2012-08-01,1,False
train,Q_59641ff55ad1f126a78f,2,1,2015-04-29,2015-04-29,1,False
train,Q_59663f58593b16b04a26,2,1,2013-07-17,2013-07-17,1,False
train,Q_597100653f13c09a5757,2,1,2016-07-27,2016-07-27,1,False
train,Q_5975217e5cc3371bbba6,2,1,2013-11-13,2013-11-13,1,False
train,Q_597f0cde67fc4c461e16,2,1,2014-06-04,2014-06-04,1,False
train,Q_5980a6a42cec7401c271,2,1,2016-02-03,2016-02-03,1,False
train,Q_59864482f09c0bacdcdb,4,1,2013-01-23,2013-01-23,2,False
train,Q_598d6a725e0a3bc31f5d,2,1,2015-08-19,2015-08-19,1,False
train,Q_599705a261f0d41e9373,2,1,2013-06-05,2013-06-05,1,False
train,Q_59a247996f05b8251e8e,2,1,2013-11-20,2013-11-20,1,False
train,Q_59b0d6850eba5b48013b,2,1,2013-03-13,2013-03-13,1,False
train,Q_59b1e656b94a253335d5,2,1,2016-03-02,2016-03-02,1,False
train,Q_59b6ee7bed3fba9e661d,4,2,2013-09-18,2013-11-27,2,True
train,Q_59bb39ca85a8455d0af4,2,1,2014-04-23,2014-04-23,1,False
train,Q_59c4264cebf937cdfcfc,2,1,2015-08-12,2015-08-12,1,False
train,Q_59c73f5bc04ca2cedd78,2,1,2013-05-22,2013-05-22,1,False
train,Q_59c9ea59835b047adf22,2,1,2014-12-17,2014-12-17,1,False
train,Q_59e2c2ef5d27a01788b7,2,1,2014-12-24,2014-12-24,1,False
train,Q_59e50f37b584c322ad48,2,1,2014-04-23,2014-04-23,1,False
train,Q_59e91862eb8f2b69b047,2,1,2013-06-12,2013-06-12,1,False
train,Q_59f5e65c7783a457b8ff,2,1,2014-02-05,2014-02-05,1,False
train,Q_59f892645a9f41213758,2,1,2012-08-15,2012-08-15,1,False
train,Q_5a00576da8f79e491178,2,1,2015-11-18,2015-11-18,1,False
train,Q_5a0248d6e0427eedff71,2,1,2013-06-12,2013-06-12,1,False
train,Q_5a119c67d23ab6f49c3e,2,1,2015-06-17,2015-06-17,1,False
train,Q_5a1f429aa14bb2f63524,2,1,2013-06-12,2013-06-12,1,False
train,Q_5a307e8915c2afd5e151,2,1,2014-12-03,2014-12-03,1,False
train,Q_5a3cbb80c77c627495bf,2,1,2016-02-24,2016-02-24,1,False
train,Q_5a3e2b311d66eca629dd,2,1,2014-10-01,2014-10-01,1,False
train,Q_5a4468d761d3c658fdf5,2,1,2014-09-17,2014-09-17,1,False
train,Q_5a4f2c9fe917d7b30cd0,2,1,2013-08-07,2013-08-07,1,False
train,Q_5a50c1c8013ca65bc947,2,1,2016-02-03,2016-02-03,1,False
train,Q_5a527266af82c7d3f44f,2,1,2013-01-23,2013-01-23,1,False
train,Q_5a56db0d4658084a782c,2,1,2016-03-02,2016-03-02,1,False
train,Q_5a58c8a8d9fc20f46f63,2,1,2013-05-01,2013-05-01,1,False
train,Q_5a601a84d46f48438cb0,2,1,2013-10-02,2013-10-02,1,False
train,Q_5a62f89bc35dfb6bc7ca,2,1,2016-02-24,2016-02-24,1,False
train,Q_5a7692169a74005339ed,2,1,2012-08-22,2012-08-22,1,False
train,Q_5a7e2f26cc43acc73c7d,2,1,2015-07-29,2015-07-29,1,False
train,Q_5a818949f341ebb2ac74,2,1,2012-07-04,2012-07-04,1,False
train,Q_5a8499801df4cc5192a4,2,1,2015-07-29,2015-07-29,1,False
train,Q_5a8e7454ca8b72d376bd,2,1,2014-04-23,2014-04-23,1,False
train,Q_5a8efdfbc0863920f477,2,1,2016-06-22,2016-06-22,1,False
train,Q_5a917b3c9e321dbfa860,2,1,2015-12-02,2015-12-02,1,False
train,Q_5a960100ba9b66a81c7e,2,1,2016-01-13,2016-01-13,1,False
train,Q_5a97bcf1e85eca11d921,2,1,2013-01-23,2013-01-23,1,False
train,Q_5a995f7bf016709ef6e0,2,1,2014-04-23,2014-04-23,1,False
train,Q_5a99c2d38786af242028,2,1,2013-10-30,2013-10-30,1,False
train,Q_5aa2adee61dd99f5f0ca,2,1,2013-10-02,2013-10-02,1,False
train,Q_5aa4a59212e0c02a0aff,2,1,2013-01-30,2013-01-30,1,False
train,Q_5aaa705920f65f98bca4,2,1,2012-08-29,2012-08-29,1,False
train,Q_5aaeb69045f26e50298c,2,1,2014-05-21,2014-05-21,1,False
train,Q_5aafecd9d3e6bede8be1,2,1,2013-11-06,2013-11-06,1,False
train,Q_5ad3c85a058dda75d00d,2,1,2016-02-03,2016-02-03,1,False
train,Q_5ae62a91cb2127bdbe25,2,1,2016-02-10,2016-02-10,1,False
train,Q_5aeb3aa0f77b68f1328a,2,1,2015-04-22,2015-04-22,1,False
train,Q_5aee5a2dfdb035c4a726,2,1,2014-03-19,2014-03-19,1,False
train,Q_5af111e9c860fe8236c7,2,1,2015-03-25,2015-03-25,1,False
train,Q_5afb86321ee88ba40c9d,2,1,2015-10-28,2015-10-28,1,False
train,Q_5afcfef23253db2693cb,2,1,2015-08-05,2015-08-05,1,False
train,Q_5afd90ddd112b8239f52,2,1,2016-07-27,2016-07-27,1,False
train,Q_5b0e8c2614b19401196d,2,1,2016-03-16,2016-03-16,1,False
train,Q_5b0eb1a73929e497829f,2,1,2013-03-20,2013-03-20,1,False
train,Q_5b1156fd1bf1cd485182,2,1,2012-12-19,2012-12-19,1,False
train,Q_5b189c85f3b18cc2c774,2,1,2012-09-19,2012-09-19,1,False
train,Q_5b226cd0862bef23ec06,2,1,2016-04-06,2016-04-06,1,False
train,Q_5b23cabe8dcbb73a5877,2,1,2015-10-21,2015-10-21,1,False
train,Q_5b25e2aa5245baa9d067,2,1,2014-04-09,2014-04-09,1,False
train,Q_5b26520668229b534b9c,2,1,2014-10-01,2014-10-01,1,False
train,Q_5b3a513ea72a3fb78b26,2,1,2016-08-10,2016-08-10,1,False
train,Q_5b3cf7fe174c5155117f,2,1,2014-10-01,2014-10-01,1,False
train,Q_5b3d85f99c2c6a3b8c47,2,1,2014-03-12,2014-03-12,1,False
train,Q_5b3def3f5396bb452482,2,1,2015-10-07,2015-10-07,1,False
train,Q_5b55234d6a8d4fa59385,2,1,2012-09-26,2012-09-26,1,False
train,Q_5b56d88f7463eb445804,2,1,2014-05-28,2014-05-28,1,False
train,Q_5b62ff0fa26beaeecbcb,2,1,2016-03-02,2016-03-02,1,False
train,Q_5b6a71ae7cbca4b037da,2,1,2015-12-30,2015-12-30,1,False
train,Q_5b75c90af891caa347e0,2,1,2016-06-22,2016-06-22,1,False
train,Q_5b7a1ca34939d28c2d79,2,1,2014-12-10,2014-12-10,1,False
train,Q_5b7b8570028f0221b7f8,2,1,2014-02-05,2014-02-05,1,False
train,Q_5b7cab22b31d5e983c1e,2,1,2013-11-27,2013-11-27,1,False
train,Q_5b7f3733afae7cb2da73,2,1,2012-09-19,2012-09-19,1,False
train,Q_5b80151f68ead2230fd3,2,1,2014-03-05,2014-03-05,1,False
train,Q_5b862d5bc6cccae35af9,2,1,2015-04-29,2015-04-29,1,False
train,Q_5b871f7a7f17a928a0a7,2,1,2012-09-12,2012-09-12,1,False
train,Q_5b8e32998658d414a696,2,1,2013-11-20,2013-11-20,1,False
train,Q_5b951d6b94472a8e6de3,2,1,2013-01-16,2013-01-16,1,False
train,Q_5b98820817794eea3d75,2,1,2015-11-04,2015-11-04,1,False
train,Q_5b9ae0f7bde702903ec6,2,1,2015-01-14,2015-01-14,1,False
train,Q_5ba7f0f0616efaf2f30a,2,1,2014-12-31,2014-12-31,1,False
train,Q_5bbc2df70bb10b8bc653,2,1,2014-11-19,2014-11-19,1,False
train,Q_5bbf9c80fb97cab19032,2,1,2013-05-01,2013-05-01,1,False
train,Q_5bcc0610184668e2fb2f,2,1,2015-10-28,2015-10-28,1,False
train,Q_5be055ac3b0d4af90cec,2,1,2015-04-15,2015-04-15,1,False
train,Q_5be07239c024e8cae2d2,2,1,2014-06-04,2014-06-04,1,False
train,Q_5be141a25cfef4cc81cc,2,1,2012-09-05,2012-09-05,1,False
train,Q_5bf65a9a1e4666b4b2f7,2,1,2015-08-12,2015-08-12,1,False
train,Q_5bf8aa0ba17b7f130c99,2,1,2016-03-16,2016-03-16,1,False
train,Q_5c07ed3f109618d5bd1b,2,1,2016-09-21,2016-09-21,1,False
train,Q_5c0ace5821cb46108362,2,1,2015-09-16,2015-09-16,1,False
train,Q_5c103e1f94d3b86a75a1,2,1,2015-04-22,2015-04-22,1,False
train,Q_5c119995d6b8fe80f81e,2,1,2014-06-25,2014-06-25,1,False
train,Q_5c178887990cc175743c,2,1,2016-06-01,2016-06-01,1,False
train,Q_5c1b7db1283f9a88cd82,2,1,2013-04-10,2013-04-10,1,False
train,Q_5c1e9e77b560596d1e85,2,1,2014-05-21,2014-05-21,1,False
train,Q_5c22acae055b461aac36,2,1,2014-05-21,2014-05-21,1,False
train,Q_5c26f5b3e9eb77a0e741,4,2,2013-06-05,2014-04-16,2,True
train,Q_5c2ece876f438b77a3e3,2,1,2016-05-18,2016-05-18,1,False
train,Q_5c38473ea03decbfed1a,2,1,2015-09-23,2015-09-23,1,False
train,Q_5c3cb4b89785c2c752ef,2,1,2014-09-17,2014-09-17,1,False
train,Q_5c3ea587b50329d437dc,2,1,2016-08-10,2016-08-10,1,False
train,Q_5c42fd3293f2a180afc5,2,1,2016-01-20,2016-01-20,1,False
train,Q_5c5c8a134739f70d5791,2,1,2015-04-15,2015-04-15,1,False
train,Q_5c721c19cc7bf75637eb,2,1,2016-05-11,2016-05-11,1,False
train,Q_5c80d286d05a4616a6f3,2,1,2015-02-11,2015-02-11,1,False
train,Q_5c95bf972a6b75a0337a,2,1,2013-02-13,2013-02-13,1,False
train,Q_5c9ee915b77a7ae63e8b,2,1,2014-05-21,2014-05-21,1,False
train,Q_5cacc748c249defa82e3,2,1,2016-01-27,2016-01-27,1,False
train,Q_5cad1fefdd3f8c7c09ac,2,1,2013-07-03,2013-07-03,1,False
train,Q_5cb1c2ac540e559c1878,3,1,2013-01-23,2013-01-23,2,False
train,Q_5cb8d604d72a1374a41c,2,1,2013-02-13,2013-02-13,1,False
train,Q_5cbe601996a286243791,2,1,2015-11-25,2015-11-25,1,False
train,Q_5cc78d977be0ce0793c5,2,1,2016-05-25,2016-05-25,1,False
train,Q_5cc840ae413faf9af240,2,1,2016-06-15,2016-06-15,1,False
train,Q_5cca16544406befbe6e5,2,1,2016-06-29,2016-06-29,1,False
train,Q_5cccd1790bcdb407b7a9,2,1,2014-12-17,2014-12-17,1,False
train,Q_5cd26f1a030e8d03f842,2,1,2016-04-20,2016-04-20,1,False
train,Q_5cd48a538e6971fc4d7e,2,1,2013-05-15,2013-05-15,1,False
train,Q_5cec781d80887234e2d7,2,1,2014-05-28,2014-05-28,1,False
train,Q_5cf7d8f7b29b72704160,2,1,2015-01-07,2015-01-07,1,False
train,Q_5d056cc19a5cd3c2421e,2,1,2014-05-28,2014-05-28,1,False
train,Q_5d083f6e2d7b27066019,2,1,2014-12-03,2014-12-03,1,False
train,Q_5d10e4890cdd1ff34206,2,1,2013-05-29,2013-05-29,1,False
train,Q_5d12d28c92de3495567f,2,1,2012-10-31,2012-10-31,1,False
train,Q_5d28ec6123d66492de3d,2,1,2013-05-01,2013-05-01,1,False
train,Q_5d3d34264b56dbdca925,2,1,2015-11-25,2015-11-25,1,False
train,Q_5d4d350bb06906af4a47,2,1,2015-01-07,2015-01-07,1,False
train,Q_5d524f61c3a02d800147,2,1,2016-08-17,2016-08-17,1,False
train,Q_5d5b02db9a07675aacf7,2,1,2014-10-22,2014-10-22,1,False
train,Q_5d6a8f6e1829abbcf35e,2,1,2015-07-29,2015-07-29,1,False
train,Q_5d6ceca9a18baaf4ceb3,4,2,2013-03-27,2014-01-15,2,True
train,Q_5d7816e71c8f31e70ad5,2,1,2014-09-24,2014-09-24,1,False
train,Q_5d92d5c8532a17e592c0,2,1,2016-06-08,2016-06-08,1,False
train,Q_5da2d2ea42ddaad2b767,2,1,2015-12-09,2015-12-09,1,False
train,Q_5daa4f0d880f0dfac69b,2,1,2013-12-11,2013-12-11,1,False
train,Q_5dae71128eaca2f648c2,2,1,2014-03-05,2014-03-05,1,False
train,Q_5db33ec91706202cb708,2,1,2013-10-23,2013-10-23,1,False
train,Q_5db3cd3c2c29b3a5f332,2,1,2014-12-10,2014-12-10,1,False
train,Q_5dba3cbaf873eab9f2f5,2,1,2014-01-15,2014-01-15,1,False
train,Q_5dbd4093d5e9dffef278,2,1,2014-12-24,2014-12-24,1,False
train,Q_5dc090e54ac98da9c971,2,1,2012-08-01,2012-08-01,1,False
train,Q_5dc8556139424edeac37,2,1,2012-08-29,2012-08-29,1,False
train,Q_5dc92c3a2575c2902b74,2,1,2016-07-27,2016-07-27,1,False
train,Q_5dcf87cf79a5af3673e0,2,1,2016-06-29,2016-06-29,1,False
train,Q_5dd8d2e1151461516b2d,2,1,2016-04-06,2016-04-06,1,False
train,Q_5de0d760caf917b300c6,2,1,2015-04-29,2015-04-29,1,False
train,Q_5de673edb46765325b69,2,1,2015-09-16,2015-09-16,1,False
train,Q_5de7f8ec7a4658f38522,2,1,2016-07-20,2016-07-20,1,False
train,Q_5df1801efae9356c5406,2,1,2014-07-09,2014-07-09,1,False
train,Q_5df77daed4f0c48cbe85,2,1,2015-03-04,2015-03-04,1,False
train,Q_5df8762e99cbc8c0f4fb,2,1,2016-08-03,2016-08-03,1,False
train,Q_5e03192916af6fa2beea,2,1,2013-10-23,2013-10-23,1,False
train,Q_5e072fad6ad522193733,2,1,2016-04-13,2016-04-13,1,False
train,Q_5e162040825d3f46c3cd,2,1,2013-01-30,2013-01-30,1,False
train,Q_5e2b4b88656db652937b,2,1,2014-10-15,2014-10-15,1,False
